step,step_time,reward,total_stopped,total_exponential_reward,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_1_stopped,tl_1_accumulated_waiting_time,tl_1_average_speed,tl_10_stopped,tl_10_accumulated_waiting_time,tl_10_average_speed,tl_11_stopped,tl_11_accumulated_waiting_time,tl_11_average_speed,tl_12_stopped,tl_12_accumulated_waiting_time,tl_12_average_speed,tl_13_stopped,tl_13_accumulated_waiting_time,tl_13_average_speed,tl_14_stopped,tl_14_accumulated_waiting_time,tl_14_average_speed,tl_15_stopped,tl_15_accumulated_waiting_time,tl_15_average_speed,tl_16_stopped,tl_16_accumulated_waiting_time,tl_16_average_speed,tl_17_stopped,tl_17_accumulated_waiting_time,tl_17_average_speed,tl_18_stopped,tl_18_accumulated_waiting_time,tl_18_average_speed,tl_19_stopped,tl_19_accumulated_waiting_time,tl_19_average_speed,tl_2_stopped,tl_2_accumulated_waiting_time,tl_2_average_speed,tl_20_stopped,tl_20_accumulated_waiting_time,tl_20_average_speed,tl_21_stopped,tl_21_accumulated_waiting_time,tl_21_average_speed,tl_22_stopped,tl_22_accumulated_waiting_time,tl_22_average_speed,tl_23_stopped,tl_23_accumulated_waiting_time,tl_23_average_speed,tl_24_stopped,tl_24_accumulated_waiting_time,tl_24_average_speed,tl_25_stopped,tl_25_accumulated_waiting_time,tl_25_average_speed,tl_26_stopped,tl_26_accumulated_waiting_time,tl_26_average_speed,tl_27_stopped,tl_27_accumulated_waiting_time,tl_27_average_speed,tl_28_stopped,tl_28_accumulated_waiting_time,tl_28_average_speed,tl_29_stopped,tl_29_accumulated_waiting_time,tl_29_average_speed,tl_3_stopped,tl_3_accumulated_waiting_time,tl_3_average_speed,tl_30_stopped,tl_30_accumulated_waiting_time,tl_30_average_speed,tl_31_stopped,tl_31_accumulated_waiting_time,tl_31_average_speed,tl_4_stopped,tl_4_accumulated_waiting_time,tl_4_average_speed,tl_5_stopped,tl_5_accumulated_waiting_time,tl_5_average_speed,tl_6_stopped,tl_6_accumulated_waiting_time,tl_6_average_speed,tl_7_stopped,tl_7_accumulated_waiting_time,tl_7_average_speed,tl_8_stopped,tl_8_accumulated_waiting_time,tl_8_average_speed,tl_9_stopped,tl_9_accumulated_waiting_time,tl_9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
28855.0,28855.0,-1.2689351302170675,15,-9.836793674623916,20,62.0,0.20394736842105263,9.853446031725067,2,9.0,0.8074401273867249,0,0.0,1.0,1,1.0,0.4310439845148483,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,8.0,0.886998293728113,0,0.0,0.3406812339331611,0,2.0,0.8983148354483244,0,0.0,1.0,0,0.0,1.0,2,23.0,0.5366527484885513,0,0.0,1.0,1,7.0,0.30370556447213765,1,9.0,0.15670719891143556,0,0.0,1.0,0,0.0,1.0,1,4.0,0.3344850082645671,0,0.0,1.0,0,3.0,0.8063101559808915,2,17.0,0.7412418274033046,1,1.0,0.7731433540372877,1,0.0,0.429352517466584,0,0.0,0.7681494966598125,1,1.0,0.6750208970102298,0,0.0,0.9827656688630637,1,17.0,0.5725224508576778,0,0.0,1.0,0,5.0,0.9431602837528154,0,0.0,1.0,0,0.0,1.0,15,107.0
28860.0,28860.0,-3.1828179608943477,21,-13.606403571174559,25,91.0,0.2782874617737003,9.902142800960965,5,12.0,0.7177109105715221,0,0.0,1.0,0,1.0,0.5431121546016188,0,0.0,1.0,0,0.0,1.0,0,2.0,0.921045934813159,0,6.0,0.8618074333313359,1,5.0,0.0,0,2.0,0.9433463221203572,0,0.0,1.0,0,0.0,1.0,2,33.0,0.5653921991843767,0,2.0,1.0,3,22.0,0.2776261121517727,0,10.0,0.28623820295714003,1,3.0,0.7985453470839822,0,0.0,1.0,1,9.0,0.07125421093692752,1,0.0,0.6466723793201942,1,6.0,0.6115969526128193,0,2.0,0.8252462779361697,0,4.0,0.8439469688334742,0,0.0,0.9227818700904035,0,0.0,1.0,3,7.0,0.6390124197516328,1,5.0,0.7291091070897696,1,22.0,0.6646906114806849,0,0.0,1.0,1,5.0,0.9186198912677453,0,0.0,1.0,0,0.0,1.0,21,158.0
28865.0,28865.0,-3.8286777083204218,23,-14.871624729316382,24,85.0,0.24147727272727273,10.038195449389026,6,27.0,0.7402805652856367,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9965854022502324,0,4.0,0.9878616223928544,0,0.0,1.0,0,4.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.8189975987898738,0,0.0,1.0,3,30.0,0.39413316646234153,1,15.0,0.21571407898906028,1,8.0,0.8189329404841947,1,1.0,0.0,1,14.0,0.022464078694072572,0,0.0,0.6593460607105119,2,18.0,0.5039473186024179,0,0.0,0.9997974862812784,0,4.0,0.9022568011728751,1,0.0,0.6107003430316114,0,0.0,1.0,4,21.0,0.4976109276628258,1,5.0,0.5,2,17.0,0.6331265171684367,0,0.0,1.0,0,2.0,0.9574103925065321,0,0.0,1.0,0,0.0,1.0,23,174.0
28870.0,28870.0,-3.176205901898375,23,-14.837950854723616,25,92.0,0.24731182795698925,9.97574162508752,5,15.0,0.7293460460993302,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9948435503224935,0,8.0,0.9508972478145791,0,0.0,1.0,0,4.0,0.988648468308648,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8601415975308679,0,0.0,1.0,3,38.0,0.3232707573479057,1,19.0,0.3385057349926462,3,19.0,0.550910892535145,1,6.0,0.0,1,19.0,0.009840880612770966,1,4.0,0.0,2,8.0,0.5685094907352495,1,2.0,0.6629435877959791,1,9.0,0.7521192975787656,1,0.0,0.7318444730077122,0,0.0,1.0,1,6.0,0.5332325429337654,1,12.0,0.6666666666666666,1,9.0,0.6304065295636664,0,0.0,1.0,0,2.0,0.9748419226705324,0,0.0,1.0,0,0.0,1.0,23,182.0
28875.0,28875.0,-3.179626210591758,29,-18.762482217263724,32,124.0,0.3147208121827411,9.547628923809363,5,31.0,0.7036960201521026,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,0.9926900610004799,3,14.0,0.6497557650678949,1,4.0,0.0,1,10.0,0.69663431017596,0,0.0,1.0,0,0.0,1.0,1,6.0,0.7446665892177895,0,0.0,1.0,2,35.0,0.3188876429677963,4,30.0,0.09977813249370318,0,0.0,0.9786847150864867,0,0.0,1.0,1,24.0,0.005267474317017106,1,9.0,0.0,2,20.0,0.5124176513382086,4,17.0,0.49443575597583034,0,5.0,0.7418917830890694,1,2.0,0.8359897172236505,0,2.0,0.6587473002159827,0,4.0,0.5860551978015882,0,2.0,1.0,2,30.0,0.5020255683305117,0,0.0,1.0,1,8.0,0.9431229690605359,0,0.0,1.0,0,0.0,1.0,29,255.0
28880.0,28880.0,-1.9143888159666569,28,-18.04383171395602,32,162.0,0.38663484486873506,9.331752939919967,3,19.0,0.6379860252097371,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9685180695240467,4,27.0,0.5784773701080143,1,9.0,0.5,1,15.0,0.7458729027247121,0,0.0,1.0,0,0.0,1.0,2,11.0,0.655996165281152,0,0.0,1.0,2,43.0,0.2961604919380792,3,47.0,0.266793340825142,0,0.0,0.9842407522759375,0,0.0,1.0,2,30.0,0.3354700346539012,0,0.0,1.0,3,29.0,0.5064729273834632,0,2.0,0.7963766449082477,1,6.0,0.7441080286319325,3,6.0,0.603732831071757,0,0.0,1.0,0,4.0,0.6804748930409777,0,0.0,1.0,1,35.0,0.5441117699681346,0,0.0,1.0,2,11.0,0.8506544849627581,0,0.0,1.0,0,0.0,1.0,28,294.0
28885.0,28885.0,-1.9172679273501423,33,-21.20946027797588,37,194.0,0.4429223744292237,9.174134074883444,3,31.0,0.5997709754558066,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,4.0,0.8595525905295135,2,24.0,0.6490752608281068,0,0.0,0.7904666401386683,0,6.0,0.8902823827127122,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6191194927647945,0,0.0,1.0,3,45.0,0.36365135257724845,5,64.0,0.11691328431339283,0,0.0,0.9807782718791882,0,0.0,1.0,2,40.0,0.5010639463724434,0,2.0,1.0,2,42.0,0.612932127326556,0,4.0,0.9554535913651381,2,12.0,0.6067099962823653,4,18.0,0.47037904704879124,0,0.0,1.0,6,17.0,0.5399010364533536,1,6.0,0.7916804255810596,0,1.0,0.515245947946497,0,0.0,1.0,2,17.0,0.8607425145299161,0,1.0,1.0,0,0.0,1.0,33,336.0
28890.0,28890.0,-3.7981490780158276,37,-23.784122778251387,41,176.0,0.3728813559322034,9.02303324244802,6,38.0,0.5986997884645477,0,0.0,1.0,1,0.0,0.26193779028326686,0,0.0,1.0,0,0.0,1.0,0,4.0,0.9111179037865041,1,14.0,0.7664369336963972,0,0.0,1.0,0,2.0,0.9940680247061132,0,0.0,1.0,0,0.0,0.12339331619537297,2,6.0,0.6740124060507855,0,2.0,0.9679135760935693,3,52.0,0.248220212281033,5,72.0,0.09808585538482287,0,2.0,0.81606169043496,0,2.0,0.8585539467036631,0,9.0,0.6978027208096854,0,2.0,0.6837516883955908,3,30.0,0.6023215258189268,0,4.0,0.9277861436707239,2,3.0,0.6111201957432487,4,35.0,0.43902494767611416,0,0.0,0.1451636761737992,4,32.0,0.46299677369387243,1,11.0,0.8662284604277614,3,10.0,0.42345877794026904,0,0.0,1.0,2,27.0,0.8246709675220651,0,0.0,1.0,0,0.0,1.0,37,357.0
28895.0,28895.0,-3.8014192786257444,32,-20.621591805534834,38,134.0,0.27070707070707073,9.142404859770341,6,47.0,0.5766933015359033,0,0.0,1.0,0,0.0,0.9665809768637533,0,0.0,1.0,0,0.0,1.0,2,12.0,0.7742485876077854,2,19.0,0.7237252621508969,1,4.0,0.6666666666666666,0,6.0,0.9377220571163731,0,2.0,1.0,1,5.0,0.0,1,4.0,0.8046732713509525,1,4.0,0.0,5,52.0,0.3114580883694369,2,51.0,0.18181004032742432,0,4.0,0.8891891720499906,0,0.0,1.0,0,0.0,1.0,1,7.0,0.5,3,34.0,0.6175614941843273,0,6.0,0.9597367780848647,1,8.0,0.7183180196827889,0,1.0,0.5416982751788999,0,0.0,1.0,3,11.0,0.44743931089329153,1,5.0,0.872972019072042,2,3.0,0.4710747014953249,0,0.0,1.0,0,8.0,0.8486887184820011,0,0.0,1.0,0,0.0,1.0,32,293.0
28900.0,28900.0,-5.069846888171714,38,-24.43675009000571,47,265.0,0.5145631067961165,8.967879548755766,8,74.0,0.5648776423200103,0,0.0,1.0,0,0.0,0.9798977464584411,0,0.0,1.0,0,0.0,1.0,3,28.0,0.7097484833574242,3,33.0,0.5609433327564838,1,9.0,0.6666666666666666,1,7.0,0.8346037907626985,0,2.0,0.991670577360912,0,0.0,1.0,2,9.0,0.6999576062139918,1,9.0,0.0,6,65.0,0.21836202325766046,3,61.0,0.34898139444630266,0,0.0,1.0,0,0.0,1.0,1,2.0,0.0,1,12.0,0.6666666666666666,2,44.0,0.6014470035766804,0,4.0,0.966067057638845,1,13.0,0.7224593542964043,1,5.0,0.5508587455013172,0,0.0,1.0,0,9.0,0.5189925451400792,1,8.0,0.8192786430923354,1,8.0,0.5191469205301776,0,0.0,1.0,2,9.0,0.7598695765828559,0,2.0,1.0,0,0.0,1.0,38,413.0
